latitude,longitude,application_permit_number,blockgroup
47.52317148,-122.37237436,6168223,93841.0
47.63564765,-122.30962774,6140098,87284.0
47.57175348,-122.37788613,6155105,100457.0
47.62855692,-122.33036774,6167497,82134.0
47.59951219,-122.32034954,6096118,46591.0
47.6760876,-122.39657551,6168207,76044.0
47.61594499,-122.34040028,6167747,79464.0
47.68923343,-122.33716443,6150434,116669.0
47.66337441,-122.32046678,6165896,20474.0
47.63876352,-122.32109423,6156950,82131.0
47.51358294,-122.38159889,6168186,217753.0
47.51358294,-122.38159889,6167408,217753.0
47.5985612,-122.33380513,6164932,47167.0
47.69456892,-122.29694211,6168144,214175.0
47.70376075,-122.31374057,6168136,114652.0
47.70383953,-122.3193302,6168134,190551.0
47.70376252,-122.31360421,6163059,114652.0
47.70376075,-122.31374057,6163058,114652.0
47.70383953,-122.3193302,6163050,190551.0
47.61137262,-122.32670155,6168137,72391.0
47.65034994,-122.30908696,6168135,20477.0
47.65773041,-122.31756972,6166679,91035.0
47.60304431,-122.33363495,6160236,114114.0
47.69079164,-122.27243734,6168056,214721.0
47.68381191,-122.3638641,6168006,116673.0
47.68381191,-122.3638641,6165359,116673.0
47.63013963,-122.29022235,6168085,180767.0
47.63013963,-122.29022235,6151990,180767.0
47.67698588,-122.35613038,6168082,120289.0
47.69112475,-122.35734593,6168034,210914.0
47.56872247,-122.2965076,6168051,104222.0
47.684907,-122.37929144,6168068,194700.0
47.57255956,-122.29632542,6168035,86442.0
47.55595056,-122.28836959,6168063,107669.0
47.55540362,-122.28971804,6168059,107669.0
47.56943664,-122.29721984,6168057,49626.0
47.57158858,-122.40164398,6165297,117111.0
47.57663221,-122.41044141,6168045,97817.0
47.57663221,-122.41044141,6158828,97817.0
47.57666388,-122.41023968,6168044,97817.0
47.61505839,-122.32001852,6157368,80089.0
47.6577897,-122.28041583,6168031,114115.0
47.62520732,-122.3673847,6167943,79427.0
47.57159499,-122.40815405,6162373,97819.0
47.63971785,-122.39542626,6167689,10922.0
47.55328346,-122.28771849,6168016,107669.0
47.65168697,-122.38361919,6167673,64545.0
47.67248318,-122.291997,6161466,128123.0
47.64041061,-122.36926511,6167990,4499.0
47.57468903,-122.2896131,6167988,77295.0
47.64041061,-122.36926511,6143465,4499.0
47.67840419,-122.37438354,6167694,76045.0
47.64123415,-122.41070109,6167928,53970.0
47.73375811,-122.34852448,6167935,158081.0
47.56194811,-122.27399315,6167906,104221.0
47.71807327,-122.28561948,6139562,162440.0
47.58583075,-122.30847703,6167930,77296.0
47.55017839,-122.32031199,6140190,52906.0
47.56588617,-122.285235,6163133,180770.0
47.6784805,-122.37451529,6160455,76045.0
47.67848224,-122.37439734,6167892,76045.0
47.63201136,-122.39432951,6167860,53970.0
47.64022736,-122.31261976,6167882,180766.0
47.69185277,-122.36232023,6167899,210914.0
47.66978262,-122.33257681,6158217,191059.0
47.67136054,-122.3274391,6167861,55380.0
47.56272775,-122.28365061,6167191,104221.0
47.60842584,-122.3330673,6167862,72388.0
47.51395462,-122.39381134,6131786,157683.0
47.69185277,-122.36232023,6167852,210914.0
47.5408945,-122.26129843,6157136,173636.0
47.69588352,-122.35781116,6167804,91038.0
47.54108789,-122.26164291,6161198,173636.0
47.69588352,-122.35781116,6124949,91038.0
47.55502844,-122.35979604,6163590,52904.0
47.67066564,-122.3307544,6167815,191059.0
47.67967616,-122.3808621,6167819,194700.0
47.62761049,-122.34211851,6166420,82136.0
47.55581129,-122.30016736,6164854,180773.0
47.55581129,-122.30016736,6167781,180773.0
47.67349875,-122.39716128,6167773,70062.0
47.67112007,-122.29885019,6167774,156816.0
47.6957005,-122.32502936,6167769,210962.0
47.69628929,-122.39160658,6081776,208154.0
47.60146112,-122.29748827,6167748,46589.0
47.73375811,-122.34852448,6167316,158081.0
47.73375811,-122.34852448,6167322,158081.0
47.73375811,-122.34852448,6167323,158081.0
47.53985229,-122.38292335,6167716,170300.0
47.67840419,-122.37438354,6160440,76045.0
47.6855488,-122.31179647,6167721,133463.0
47.67840678,-122.3745187,6167704,76045.0
47.60282807,-122.31710437,6167711,42799.0
47.64459257,-122.41526077,6167695,81602.0
47.68255612,-122.3997557,6167701,117381.0
47.59321117,-122.29936819,6155129,46588.0
47.558294,-122.36240901,6167671,52904.0
47.55829485,-122.36256785,6167670,52904.0
47.558294,-122.36240901,6143363,52904.0
47.67630097,-122.31757848,6167620,121801.0
47.68532207,-122.34058674,6160280,116670.0
47.55840386,-122.36239444,6121645,52904.0
47.5584048,-122.36263911,6167640,52904.0
47.63734825,-122.35725512,6124024,70372.0
47.58462687,-122.33471181,6164843,47168.0
47.64013771,-122.27749793,6167604,87970.0
47.57394454,-122.31273633,6164108,93038.0
47.70527365,-122.28595305,6166484,162441.0
47.66126311,-122.38752409,6163925,10926.0
47.60370224,-122.33448205,6167527,114114.0
47.61065933,-122.31712671,6166117,50334.0
47.67982168,-122.37973238,6164890,194700.0
47.64135048,-122.3147712,6164503,180766.0
47.67499534,-122.28884009,6157628,156804.0
47.69984123,-122.28033642,6167444,214176.0
47.64823088,-122.38277558,6166073,10927.0
47.61942167,-122.31611886,6158506,80090.0
47.72682937,-122.30481219,6167423,158059.0
47.63640395,-122.36333976,6167413,191060.0
47.63640395,-122.36333976,6165803,191060.0
47.64283546,-122.36328951,6167407,4500.0
47.56504331,-122.38456193,6145486,35420.0
47.70931795,-122.35783087,6167405,207487.0
47.59544395,-122.33160773,6167404,47167.0
47.59544395,-122.33160773,6166574,47167.0
47.62037829,-122.33807786,6167372,79469.0
47.62004449,-122.33808797,6167371,79469.0
47.62414663,-122.31905866,6166032,80088.0
47.62004449,-122.33808797,6163464,79469.0
47.59321416,-122.29570671,6167360,121838.0
47.64220541,-122.36842305,6164704,4499.0
47.61607976,-122.3445078,6143941,189282.0
47.60723772,-122.33612134,6167350,125327.0
47.55083198,-122.33180057,6138849,52906.0
47.61289807,-122.33532762,6147418,72388.0
47.70704786,-122.29042449,6166950,162441.0
47.70718037,-122.28973643,6166949,162441.0
47.70664351,-122.28978978,6166948,162441.0
47.70681227,-122.28979938,6166947,162441.0
47.59544395,-122.33160773,6166732,47167.0
47.64830787,-122.33682072,6167030,24601.0
47.610431,-122.33207691,6167318,72388.0
47.66512846,-122.27969085,6167288,215641.0
47.60547767,-122.33119077,6167299,125327.0
47.60765132,-122.33481388,6166590,125327.0
47.67808619,-122.35766875,6165834,194098.0
47.67808619,-122.35766875,6167301,194098.0
47.65034994,-122.30908696,6167290,20477.0
47.58588372,-122.3034464,6165594,77296.0
47.56895372,-122.33776139,6168066,47168.0
47.70079855,-122.32715642,6167278,210963.0
47.69602106,-122.34166052,6143713,210958.0
47.58096421,-122.40318801,6166586,97816.0
47.63734825,-122.35725512,6159977,70372.0
47.57176066,-122.2846213,6167254,180770.0
47.571887,-122.28463865,6167249,180770.0
47.571887,-122.28463865,6164792,180770.0
47.69007936,-122.37718293,6167155,116675.0
47.65814682,-122.33054144,6163422,100458.0
47.57632044,-122.41963127,6167244,97818.0
47.52664877,-122.32608217,6108053,59148.0
47.52664877,-122.32608217,6167228,59148.0
47.5380772,-122.357568,6165776,52903.0
47.53144389,-122.36077664,6145841,59412.0
47.67074938,-122.36536559,6162314,120288.0
47.64049916,-122.35927087,6167202,4504.0
47.61192997,-122.33718625,6167205,125327.0
47.60370224,-122.33448205,6167185,114114.0
47.62627095,-122.281821,6167170,87971.0
47.67996054,-122.37709415,6166069,194700.0
47.72342361,-122.3449125,6166265,167310.0
47.69676311,-122.35831848,6156118,91038.0
47.6143853,-122.33872658,6164489,79464.0
47.64252899,-122.37032195,6165578,4499.0
47.64495523,-122.32818574,6167119,194685.0
47.59491141,-122.30972499,6165855,47169.0
47.70918885,-122.35781967,6164142,207487.0
47.63608219,-122.3923681,6167107,62455.0
47.70017316,-122.34594176,6099633,77235.0
47.6143853,-122.33872658,6133249,79464.0
47.61998032,-122.28566641,6161733,123308.0
47.59544395,-122.33160773,6166794,47167.0
47.622136,-122.32249663,6159511,58911.0
47.64381887,-122.35356799,6099979,4503.0
47.65140305,-122.34819986,6167034,55384.0
47.65125797,-122.34820773,6167035,55384.0
47.65125797,-122.34820773,6067113,55384.0
47.52087489,-122.37629969,6164120,9517.0
47.5515796,-122.27831206,6131979,128998.0
47.62464906,-122.3117263,6166609,80091.0
47.70554362,-122.2982788,6167004,162472.0
47.55141412,-122.29073631,6166994,180773.0
47.51476086,-122.26702094,6165843,217752.0
47.69725743,-122.36565562,6165137,210915.0
47.59280696,-122.31600169,6166593,88402.0
47.56847519,-122.29564637,6166910,104222.0
47.60035706,-122.3338037,6165452,46594.0
47.5489834,-122.30623866,6151916,107699.0
47.68281745,-122.32378081,6118193,121796.0
47.62148614,-122.32179177,6153205,58911.0
47.59413368,-122.3346811,6166248,47167.0
47.66686027,-122.31549796,6166901,97308.0
47.68108062,-122.32266276,6166873,121796.0
47.6105508,-122.33467931,6165963,72388.0
47.63339981,-122.31020348,6166893,87284.0
47.67553947,-122.3985479,6164642,53973.0
47.71532811,-122.30068775,6162344,170761.0
47.53144389,-122.36077664,6166879,59412.0
47.6259192,-122.30903758,6163562,82130.0
47.60896713,-122.33482136,6166827,125327.0
47.66072301,-122.31467156,6162343,20472.0
47.60902088,-122.33675127,6164499,125327.0
47.56955364,-122.27662754,6163252,93037.0
47.69219636,-122.34850112,6150197,210960.0
47.72933825,-122.33266439,6153658,158079.0
47.68153776,-122.26681278,6095454,134448.0
47.56704544,-122.29074993,6165656,104223.0
47.63718204,-122.37735617,6115621,10928.0
47.63766918,-122.3767104,6115622,10928.0
47.63594383,-122.37738046,6115620,10928.0
47.54220506,-122.30280705,6164198,58481.0
47.53502794,-122.27830404,6166691,59146.0
47.52421227,-122.31411046,6073883,59165.0
47.60615304,-122.33389399,6166579,125327.0
47.69497185,-122.29685506,6166715,30629.0
47.69497185,-122.29685506,6158648,30629.0
47.63854456,-122.27934249,6166704,87970.0
47.68937564,-122.39166465,6149751,76043.0
47.68147252,-122.39870135,6162458,117381.0
47.67928238,-122.31511313,6166698,97307.0
47.53395114,-122.36177223,6164320,85937.0
47.60842584,-122.3330673,6166689,72388.0
47.5486825,-122.32551214,6166685,52906.0
47.60779023,-122.3201477,6163150,50334.0
47.68525288,-122.38245624,6166664,117370.0
47.67161003,-122.33581602,6145300,123279.0
47.55457669,-122.38513557,6166657,62454.0
47.62395546,-122.33393376,6162378,79465.0
47.66632307,-122.33740387,6153537,123279.0
47.52521814,-122.28121064,6148394,217751.0
47.58148048,-122.32224919,6164550,47168.0
47.61360433,-122.34263356,6165228,79464.0
47.69641087,-122.3492975,6115073,210960.0
47.69633427,-122.34913893,6115082,210960.0
47.69613335,-122.34884905,6116865,210960.0
47.53269374,-122.38857838,6161645,166844.0
47.52521814,-122.28121064,6164965,217751.0
47.67032772,-122.36108776,6165633,120288.0
47.68515136,-122.29194218,6164861,214724.0
47.70021207,-122.38331437,6157768,210460.0
47.67020197,-122.36106923,6144849,120288.0
47.63428305,-122.37199424,6166624,10928.0
47.59954247,-122.33116033,6166306,46594.0
47.6428094,-122.37182312,6166595,4499.0
47.67117374,-122.25499372,6163328,23553.0
47.58567756,-122.31364157,6163301,121839.0
47.67698588,-122.35613038,6165453,120289.0
47.61358076,-122.28430994,6149117,87624.0
47.6054677,-122.34092011,6161297,114114.0
47.57257075,-122.28753647,6145063,180770.0
47.61119723,-122.33582167,6166348,72388.0
47.67178795,-122.36024602,6136570,120288.0
47.58852377,-122.38303066,6166565,186483.0
47.68409094,-122.31346458,6163231,214725.0
47.67268568,-122.27355542,6166547,121804.0
47.52773326,-122.27071326,6131586,77868.0
47.5299773,-122.34879504,6166535,9515.0
47.66064763,-122.38627855,6160778,10926.0
47.57316462,-122.32981016,6166395,47168.0
47.6525666,-122.39523613,6166264,4497.0
47.53200538,-122.28041927,6166464,52907.0
47.53299075,-122.28030534,6166467,52907.0
47.70671364,-122.27990499,6165499,162441.0
47.53235586,-122.28045795,6166454,52907.0
47.50359474,-122.38710981,6130526,157683.0
47.56880133,-122.39587391,6164840,117111.0
47.60573523,-122.33029353,6166456,42802.0
47.60247187,-122.30967098,6160501,42800.0
47.68573188,-122.35566529,6162918,116672.0
47.6639812,-122.3258331,6166108,20473.0
47.66082516,-122.35189595,6166432,77236.0
47.67357982,-122.35020813,6166195,120290.0
47.71292592,-122.35793366,6163712,158086.0
47.61149011,-122.29229046,6166418,87624.0
47.63097989,-122.32389341,6166411,82134.0
47.63932164,-122.3203633,6161279,82131.0
47.63932164,-122.3203633,6166390,82131.0
47.64083888,-122.30857498,6164737,87969.0
47.63932164,-122.3203633,6166389,82131.0
47.67376033,-122.30787508,6166377,122825.0
47.5771994,-122.37994414,6160932,100457.0
47.62498023,-122.35966766,6166375,54145.0
47.58520534,-122.38806931,6166370,86413.0
47.67278722,-122.34885188,6163044,120290.0
47.58745854,-122.38552835,6162675,125307.0
47.58234009,-122.40063771,6142475,117112.0
47.6087391,-122.31211357,6166361,131271.0
47.6087391,-122.31211357,6156893,131271.0
47.6087391,-122.31211357,6166360,131271.0
47.6087391,-122.31211357,6149107,131271.0
47.57881808,-122.29160904,6166356,86442.0
47.69015926,-122.35598211,6152386,174239.0
47.65384486,-122.40255411,6165069,132935.0
47.52762253,-122.27312001,6166111,77868.0
47.57773562,-122.37252979,6163559,121270.0
47.68564938,-122.35126249,6065261,128120.0
47.70349549,-122.33280284,6165722,163056.0
47.63885784,-122.32393457,6147163,82135.0
47.69750887,-122.31873405,6166314,210961.0
47.58403735,-122.29010096,6113524,121837.0
47.57968536,-122.40016649,6141528,117112.0
47.62498023,-122.35966766,6166282,54145.0
47.62498023,-122.35966766,6166274,54145.0
47.60435329,-122.2928986,6166277,42801.0
47.67822565,-122.31505878,6166249,97307.0
47.6086266,-122.32373921,6166268,42802.0
47.55201806,-122.29939318,6161111,180773.0
47.55424292,-122.38265575,6166260,62454.0
47.55424292,-122.38265575,6157667,62454.0
47.64267542,-122.34862549,6166254,4503.0
47.61834888,-122.30100819,6164525,44828.0
47.5570361,-122.29891634,6166244,107698.0
47.58157616,-122.38353533,6165053,86413.0
47.67167204,-122.3013137,6166208,53274.0
47.56513143,-122.27172196,6166209,93037.0
47.6605846,-122.33427439,6166205,96760.0
47.5736053,-122.38732401,6148447,114651.0
47.66265625,-122.29833522,6164407,123283.0
47.67959452,-122.3139112,6145408,95346.0
47.6112882,-122.29070069,6166189,87624.0
47.57355351,-122.33294029,6161851,47168.0
47.59322347,-122.3249199,6164942,47166.0
47.67300674,-122.33471402,6163256,123279.0
47.67300674,-122.33471402,6158278,123279.0
47.67109258,-122.27873548,6164021,121804.0
47.63832713,-122.28266411,6164295,82117.0
47.56797364,-122.36712767,6163042,121270.0
47.56631751,-122.39118073,6166137,97820.0
47.57488449,-122.40707364,6165138,97816.0
47.70647219,-122.34244285,6166122,194078.0
47.63831016,-122.36732681,6166127,191060.0
47.5233601,-122.3887661,6163802,170826.0
47.59390159,-122.28967546,6150926,85725.0
47.67484821,-122.35195557,6166065,120290.0
47.54695188,-122.30178323,6163814,180772.0
47.54694214,-122.30150968,6161928,180772.0
47.58580046,-122.30341659,6151462,77296.0
47.6886341,-122.29026557,6163717,214722.0
47.6994936,-122.28219795,6157609,214176.0
47.69253134,-122.34104054,6154907,210959.0
47.6126441,-122.34483674,6164119,123311.0
47.68252951,-122.32418827,6166015,121796.0
47.60649983,-122.29180081,6165714,87623.0
47.68252951,-122.32418827,6162785,121796.0
47.68264706,-122.32439135,6166014,121796.0
47.65034994,-122.30908696,6163726,20477.0
47.63434727,-122.36019785,6166024,70372.0
47.63434727,-122.36019785,6147862,70372.0
47.67420182,-122.32703066,6162384,121799.0
47.70825431,-122.32378343,6164451,163055.0
47.64835029,-122.33188991,6142171,24601.0
47.59431354,-122.3846355,6165853,186483.0
47.60146946,-122.3324974,6159469,46594.0
47.69179247,-122.39115079,6164721,208154.0
47.54957629,-122.31659536,6165912,107699.0
47.65014174,-122.39054845,6165966,123306.0
47.55134312,-122.27809843,6165946,128998.0
47.56888454,-122.29717502,6165923,49626.0
47.57255956,-122.29632542,6165916,86442.0
47.56122456,-122.381916,6163082,181599.0
47.60587719,-122.33204966,6165921,125327.0
47.64289171,-122.29972064,6163715,87261.0
47.6330392,-122.29107196,6160422,180767.0
47.60587719,-122.33204966,6165920,125327.0
47.71688041,-122.33389665,6165909,167312.0
47.61474576,-122.28396788,6155324,87624.0
47.67313999,-122.35680605,6147729,120290.0
47.67313999,-122.35680605,6163792,120290.0
47.62567031,-122.34288192,6163163,82776.0
47.62567031,-122.34288192,6161600,82776.0
47.60896713,-122.33482136,6165898,125327.0
47.56719825,-122.38780592,6163700,35420.0
47.64618824,-122.37383141,6165888,4499.0
47.6366719,-122.37142161,6162707,39297.0
47.68327985,-122.33205334,6163912,116669.0
47.63896707,-122.27871891,6164397,87970.0
47.54304392,-122.37537949,6149906,128121.0
47.54304392,-122.37537949,6157772,128121.0
47.54304038,-122.37564057,6157771,128121.0
47.69514184,-122.28087517,6157426,173642.0
47.63829276,-122.28816983,6162204,180767.0
47.5152603,-122.2676317,6153194,217752.0
47.66265625,-122.29833522,6164041,123283.0
47.51476086,-122.26702094,6153193,217752.0
47.70825431,-122.32378343,6165818,163055.0
47.63525915,-122.39276007,6162464,62455.0
47.69039675,-122.3697888,6165827,127393.0
47.69039675,-122.3697888,6165826,127393.0
47.69036867,-122.36960333,6162345,127393.0
47.65172669,-122.38568901,6165824,64545.0
47.61506655,-122.31316377,6104688,80087.0
47.62520732,-122.3673847,6165821,79427.0
47.62520732,-122.3673847,6165820,79427.0
47.5478647,-122.29570295,6165795,189283.0
47.6615068,-122.33829522,6165797,174272.0
47.7045437,-122.34759303,6165789,194078.0
47.614351,-122.31843697,6163466,80089.0
47.51264388,-122.3842176,6162288,157024.0
47.6390084,-122.36394813,6165772,191060.0
47.65797557,-122.2736089,6150876,55417.0
47.51874354,-122.36153279,6165699,67332.0
47.6392868,-122.35849944,6165710,70372.0
47.57936921,-122.33270395,6164112,47168.0
47.60142546,-122.29055212,6159381,127709.0
47.55513761,-122.28317726,6119538,107670.0
47.61048766,-122.32838561,6164285,72391.0
47.65695525,-122.32005403,6108944,130592.0
47.65332839,-122.33894474,6165662,24600.0
47.614351,-122.31843697,6165679,80089.0
47.66233161,-122.32987893,6165676,96760.0
47.64996776,-122.39187148,6165659,123306.0
47.69411021,-122.35832541,6152944,210914.0
47.53182587,-122.28111163,6153547,52907.0
47.57940232,-122.32849072,6146119,47168.0
47.543649,-122.38415824,6123864,180792.0
47.66231885,-122.28147251,6165644,215641.0
47.63839027,-122.37172688,6155605,39297.0
47.72811421,-122.32977701,6164862,158079.0
47.51772117,-122.27184456,6165615,161499.0
47.63417164,-122.34875547,6165457,82777.0
